A_35.tif ,238.5642049,35
A_60.tif ,239.5978497,60
BH_16.tif,240.6326759,90
BH_15.tif,241.664892,89
A_25.tif ,242.6975135,25
BH_05.tif,243.7294626,79
BH_08.tif,244.7638596,82
A_74.tif ,245.7948688,74
A_29.tif ,246.8281053,29
BL_24.tif,247.8633474,152
A_50.tif ,248.8995568,50
A_40.tif ,249.9338405,40
BI_07.tif,250.9681098,108
BL_22.tif,252.0035526,150
BH_11.tif,253.0365232,85
BL_17.tif,254.0707529,145
A_40.tif ,258.5754673,40
BI_19.tif,259.6190023,120
BL_11.tif,260.6532931,139
BL_05.tif,261.6884264,133
BI_05.tif,262.7246254,106
BI_08.tif,263.7611763,109
A_40.tif ,264.7952939,40
BI_08.tif,265.830355,109
A_18.tif ,266.866537,18
A_04.tif ,267.9028039,4
BL_04.tif,268.9360221,132
A_01.tif ,269.9692472,1
A_11.tif ,271.001776,11
BL_10.tif,272.0391627,138
BI_25.tif,273.0751093,126
BL_25.tif,274.1101753,153
BH_17.tif,275.1424247,91
A_17.tif ,276.1758189,17
A_74.tif ,277.2111364,74
A_03.tif ,280.1038798,3
A_24.tif ,281.150379,24
BI_11.tif,282.1840626,112
A_70.tif ,283.2188578,70
BI_01.tif,284.2521955,102
BH_15.tif,288.5862896,89
A_33.tif ,289.6320989,33
A_42.tif ,290.6669735,42
BH_21.tif,291.70119,95
BL_19.tif,292.7354217,147
A_38.tif ,293.7698355,38
A_09.tif ,294.8041002,9
A_73.tif ,295.8374632,73
A_65.tif ,296.872565,65
A_22.tif ,297.9046161,22
BH_08.tif,298.9368312,82
A_68.tif ,299.9688866,68
BH_01.tif,301.0013315,75
A_36.tif ,302.0338218,36
BL_23.tif,305.4631143,151
A_72.tif ,306.5077292,72
A_70.tif ,307.5399614,70
A_58.tif ,308.5738805,58
A_39.tif ,309.6077515,39
BH_04.tif,310.6405988,78
A_69.tif ,311.6745973,69
BH_13.tif,314.2797048,87
A_52.tif ,318.5003509,52
A_51.tif ,319.5472004,51
BI_21.tif,320.5830012,122
BI_16.tif,321.6152441,117
A_69.tif ,322.649477,69
A_71.tif ,323.6827206,71
BL_14.tif,324.7182001,142
A_19.tif ,325.7521862,19
BL_18.tif,326.7844922,146
A_42.tif ,327.8206572,42
A_36.tif ,328.854673,36
BH_21.tif,329.8871643,95
BI_27.tif,330.9206149,128
BL_09.tif,331.9530543,137
BH_19.tif,332.9870186,93
BL_18.tif,334.0192185,146
A_44.tif ,335.0553514,44
A_45.tif ,336.0895683,45
A_11.tif ,337.1250935,11
BH_19.tif,340.0935998,93
A_35.tif ,341.1380815,35
A_63.tif ,342.172519,63
A_28.tif ,343.2075456,28
BI_18.tif,344.241775,119
A_49.tif ,346.7448738,49
A_22.tif ,347.7902846,22
BI_15.tif,348.8245246,116
A_66.tif ,349.8569532,66
A_59.tif ,350.8931602,59
BH_13.tif,351.927286,87
A_64.tif ,352.9615426,64
BH_11.tif,353.9957906,85
A_19.tif ,355.031156,19
A_70.tif ,356.0662214,70
A_47.tif ,357.1008019,47
A_49.tif ,358.1357215,49
A_50.tif ,359.1680362,50
A_52.tif ,360.2041988,52
BH_03.tif,361.2374162,77
BH_25.tif,362.2729325,99
BL_09.tif,363.308995,137
A_57.tif ,364.3453381,57
BH_27.tif,365.3813539,101
A_05.tif ,366.4175992,5
BI_23.tif,367.4498263,124
A_54.tif ,368.4840601,54
BL_13.tif,369.5177388,141
BH_14.tif,370.5545241,88
A_56.tif ,371.5887611,56
A_67.tif ,372.6249918,67
BL_21.tif,373.6583869,149
BI_19.tif,374.6918548,120
BL_03.tif,375.7257738,131
BL_10.tif,376.7599531,138
A_45.tif ,377.7961533,45
BH_04.tif,378.8283896,78
A_20.tif ,379.8637014,20
A_34.tif ,380.8999934,34
BL_24.tif,381.9333675,152
A_22.tif ,382.9673333,22
BI_13.tif,383.9995962,114
A_47.tif ,385.0348355,47
BL_13.tif,386.0691612,141
A_30.tif ,387.1037112,30
A_26.tif ,394.8025425,26
BH_07.tif,395.8480404,81
BL_16.tif,399.3983273,144
BL_22.tif,400.4426468,150
BI_20.tif,401.4768839,121
BI_18.tif,404.9892237,119
A_59.tif ,406.0336939,59
A_12.tif ,407.0693109,12
A_07.tif ,408.1051416,7
A_59.tif ,409.1414271,59
A_03.tif ,410.1756637,3
A_31.tif ,411.2079034,31
A_56.tif ,412.2413074,56
A_44.tif ,413.274679,44
A_34.tif ,414.3068037,34
BI_27.tif,415.3420113,128
A_21.tif ,416.3750881,21
BH_19.tif,417.4093351,93
A_39.tif ,418.4435676,39
BH_08.tif,419.4780338,82
A_45.tif ,420.5151942,45
A_03.tif ,421.5482809,3
BL_15.tif,422.5805145,143
A_69.tif ,423.6118861,69
A_35.tif ,428.3589785,35
BH_12.tif,429.403643,86
BI_06.tif,430.437607,107
A_06.tif ,431.4727545,6
BH_17.tif,432.5079916,91
A_62.tif ,433.5402409,62
A_63.tif ,434.5738033,63
BH_24.tif,435.608673,98
A_73.tif ,436.6429293,73
BI_20.tif,437.6771653,121
BL_20.tif,440.338823,148
A_11.tif ,441.3842499,11
A_06.tif ,442.4204869,6
BH_10.tif,443.4527241,84
BL_12.tif,445.8272164,140
A_49.tif ,448.0242139,49
A_15.tif ,449.070867,15
BI_07.tif,450.1050886,108
BI_17.tif,460.5128414,118
A_52.tif ,466.6017661,52
A_02.tif ,467.6470675,2
BL_26.tif,474.2492114,154
A_45.tif ,477.7928002,45
BI_27.tif,478.8362194,128
BH_03.tif,479.8706856,77
BH_11.tif,480.9028074,85
A_60.tif ,481.9360889,60
A_13.tif ,482.9723042,13
BH_03.tif,484.0054525,77
A_35.tif ,485.0394555,35
BI_22.tif,486.0751403,123
A_72.tif ,487.1103573,72
A_27.tif ,488.1443718,27
A_59.tif ,489.1796395,59
A_41.tif ,490.2148263,41
A_23.tif ,491.2490551,23
A_29.tif ,494.1113251,29
BI_24.tif,495.1526144,125
BI_19.tif,496.1868829,120
A_65.tif ,497.221078,65
A_40.tif ,498.2545099,40
BL_27.tif,499.288736,155
BH_09.tif,500.3238507,83
A_11.tif ,501.3600305,11
A_04.tif ,502.391572,4
A_67.tif ,503.4246452,67
A_65.tif ,504.4609828,65
BL_06.tif,511.4120786,134
BL_27.tif,512.4555885,155
BI_10.tif,513.4897821,111
BH_18.tif,514.5260634,92
BH_18.tif,515.562065,92
BI_05.tif,516.5943228,106
BH_24.tif,517.627686,98
BI_20.tif,521.4201758,121
A_11.tif ,522.4649438,11
A_39.tif ,523.4989859,39
BH_18.tif,524.5323041,92
BL_26.tif,525.56735,154
BI_02.tif,526.601597,103
A_61.tif ,527.6339379,61
BL_18.tif,528.66805,146
BI_02.tif,529.7007821,103
A_61.tif ,530.7365397,61
A_02.tif ,531.770851,2
A_68.tif ,532.8070159,68
BI_19.tif,533.8403992,120
A_19.tif ,534.8758196,19
BL_15.tif,535.9118277,143
BH_04.tif,536.9461484,78
BI_01.tif,537.9821617,102
A_13.tif ,539.0164252,13
A_68.tif ,540.0486529,68
BH_15.tif,541.0839643,89
BL_05.tif,542.1184772,133
BL_03.tif,543.1533515,131
A_01.tif ,544.1855816,1
BL_03.tif,545.2208391,131
A_28.tif ,547.5124734,28
BH_04.tif,550.8195697,78
A_06.tif ,551.8660589,6
BI_16.tif,552.9002995,117
BL_04.tif,553.9345414,132
A_55.tif ,554.9698983,55
BH_22.tif,556.0041949,96
BI_08.tif,557.0374319,109
A_06.tif ,558.0734856,6
A_51.tif ,563.5356191,51
A_41.tif ,564.5812726,41
A_54.tif ,565.6143146,54
A_38.tif ,566.6475628,38
A_64.tif ,567.6808009,64
A_05.tif ,568.7140905,5
BI_23.tif,573.2975007,124
BI_11.tif,574.3439727,112
A_63.tif ,575.3762576,63
A_16.tif ,576.4104458,16
A_10.tif ,577.4459431,10
A_10.tif ,578.4820816,10
A_01.tif ,579.5186411,1
A_09.tif ,580.5513655,9
A_30.tif ,581.5866549,30
BI_04.tif,582.6219137,105
A_58.tif ,583.6550804,58
BI_12.tif,588.3024615,113
BL_23.tif,589.348945,151
BL_09.tif,590.3821463,137
BH_19.tif,592.9581813,93
BI_14.tif,594.0035206,115
A_62.tif ,595.037762,62
A_60.tif ,596.0711315,60
A_38.tif ,597.1044806,38
A_61.tif ,599.885702,61
BI_20.tif,600.9280871,121
A_57.tif ,601.9624782,57
BH_27.tif,602.9984829,101
A_24.tif ,604.0306935,24
BH_12.tif,605.066933,86
A_72.tif ,606.1002619,72
A_72.tif ,607.135761,72
BH_02.tif,610.0114514,76
A_15.tif ,611.0579227,15
A_12.tif ,612.0904456,12
BH_10.tif,613.1244025,84
A_07.tif ,619.2148444,7
BI_10.tif,621.4868193,111
A_55.tif ,622.5332564,55
BI_03.tif,623.5655162,104
BI_02.tif,624.6011676,103
BL_09.tif,625.6359822,137
BH_05.tif,626.6702127,79
BH_18.tif,627.704438,92
BL_16.tif,628.7367478,144
A_57.tif ,629.7702622,57
BL_26.tif,630.8062558,154
BL_24.tif,631.8367182,152
A_53.tif ,632.8706149,53
A_12.tif ,633.9028731,12
BI_25.tif,634.9351111,126
A_60.tif ,635.9673509,60
A_38.tif ,637.0022381,38
BI_02.tif,638.0378039,103
BH_04.tif,640.5558821,78
A_73.tif ,641.6013168,73
BL_11.tif,642.6363112,139
A_27.tif ,643.6687581,27
BH_09.tif,644.7032101,83
BL_16.tif,647.5632939,144
BL_26.tif,652.8400269,154
A_27.tif ,653.8865078,27
A_02.tif ,654.922753,2
A_71.tif ,655.9570925,71
BI_20.tif,656.9905101,121
BI_12.tif,658.0274544,113
BH_27.tif,660.7260956,101
BL_11.tif,661.7715802,139
A_49.tif ,666.9414888,49
A_31.tif ,667.9878368,31
A_51.tif ,669.0220726,51
BI_14.tif,670.0574516,115
A_70.tif ,671.0925221,70
A_31.tif ,672.1270974,31
A_46.tif ,673.1621068,46
A_58.tif ,674.1952536,58
BI_14.tif,675.2305257,115
A_04.tif ,678.8774873,4
BI_25.tif,682.0550736,126
BH_20.tif,685.1307026,94
BH_26.tif,686.1772133,100
BL_24.tif,687.213828,152
A_22.tif ,688.2496356,22
BL_22.tif,692.3365936,150
A_58.tif ,694.6935297,58
BH_13.tif,697.4419313,87
BH_24.tif,698.4884607,98
A_35.tif ,707.2039686,35
A_74.tif ,708.2452443,74
BH_21.tif,709.281484,95
BL_22.tif,710.3177161,150
A_21.tif ,711.3519401,21
BL_26.tif,712.3844937,154
A_26.tif ,713.4184141,26
BI_05.tif,714.4504386,106
BH_24.tif,715.4848746,98
BH_20.tif,716.5171197,94
A_54.tif ,717.551585,54
A_29.tif ,718.5868004,29
BI_04.tif,719.6220422,105
A_37.tif ,720.6560765,37
A_72.tif ,721.690296,72
BH_20.tif,722.723572,94
A_16.tif ,725.0399415,16
BI_21.tif,726.0817705,122
A_06.tif ,727.1180449,6
BL_10.tif,728.1530892,138
BH_17.tif,729.18735,91
BL_08.tif,733.2700695,136
BI_20.tif,734.3165776,121
A_44.tif ,735.350812,44
A_47.tif ,736.3850125,47
BH_02.tif,737.4215848,76
A_63.tif ,738.4564664,63
BH_11.tif,739.4897398,85
BL_10.tif,740.5251116,138
BL_11.tif,743.0909173,139
BI_20.tif,744.138311,121
BI_25.tif,745.1705253,126
BI_25.tif,746.2061154,126
BI_17.tif,747.2393373,118
A_74.tif ,748.2722461,74
A_24.tif ,749.3064805,24
BL_18.tif,750.3418596,146
A_50.tif ,751.3769729,50
A_21.tif ,752.4133746,21
BH_20.tif,753.449405,94
BH_23.tif,756.4053268,97
A_44.tif ,757.4500634,44
BH_05.tif,758.4840373,79
A_59.tif ,759.5172205,59
BH_11.tif,760.5514422,85
A_53.tif ,761.5836986,53
BL_10.tif,762.6170841,138
BI_10.tif,765.8450135,111
A_11.tif ,766.891487,11
A_29.tif ,767.9277553,29
BH_13.tif,768.9619826,87
A_41.tif ,769.997664,41
A_12.tif ,788.136416,12
A_04.tif ,789.1809306,4
BL_27.tif,790.2143094,155
BH_09.tif,791.2486391,83
BI_13.tif,792.281997,114
BH_15.tif,793.3158849,89
BI_22.tif,794.3511625,123
BL_24.tif,795.3873614,152
A_05.tif ,796.4225786,5
BI_17.tif,797.456757,118
BI_08.tif,798.4910588,109
BI_07.tif,799.5242961,108
A_31.tif ,800.5565552,31
BH_15.tif,801.5887497,89
A_43.tif ,802.6230296,43
BI_21.tif,803.6553482,122
A_67.tif ,804.6896745,67
BH_18.tif,807.3223864,92
A_56.tif ,808.3666625,56
BL_20.tif,809.4009093,148
A_03.tif ,832.1468502,3
A_58.tif ,833.1913039,58
A_37.tif ,834.2235257,37
BL_23.tif,835.2592274,151
BL_17.tif,836.2941102,145
BH_19.tif,837.3284751,93
BH_08.tif,838.3624717,82
BH_23.tif,839.3957973,97
BH_06.tif,840.4289761,80
A_17.tif ,841.4657239,17
A_20.tif ,842.4998666,20
A_09.tif ,843.535618,9
A_08.tif ,844.5689536,8
BL_13.tif,845.6031969,141
A_14.tif ,846.6383522,14
BL_09.tif,847.6728608,137
BI_17.tif,848.7058704,118
A_08.tif ,849.7400688,8
A_74.tif ,852.8019512,74
A_51.tif ,861.3589474,51
BH_26.tif,882.2229794,100
A_52.tif ,883.2694904,52
BL_13.tif,884.3037298,141
BI_04.tif,885.3403382,105
A_08.tif ,886.3722854,8
BL_14.tif,887.404672,142
A_02.tif ,895.9942419,2
BL_16.tif,898.511456,144
A_18.tif ,899.5579804,18
A_60.tif ,900.5921909,60
BI_15.tif,902.8013846,116
BH_12.tif,903.8446773,86
BI_22.tif,904.8789485,123
A_32.tif ,905.9149553,32
A_46.tif ,906.9491651,46
A_53.tif ,907.9845549,53
BH_13.tif,909.0168555,87
BL_19.tif,910.0495064,147
BI_19.tif,911.08413,120
BI_09.tif,912.117416,110
BH_23.tif,913.1526538,97
BL_07.tif,914.1878473,135
BL_15.tif,915.2233106,143
BI_04.tif,916.256351,105
A_48.tif ,917.2905563,48
BL_02.tif,918.3207979,130
BL_13.tif,919.3550439,141
A_61.tif ,920.3892689,61
A_21.tif ,925.7925835,21
A_44.tif ,926.8368311,44
BL_12.tif,927.8672886,140
BH_02.tif,928.9007459,76
A_29.tif ,929.9339438,29
BL_22.tif,930.9680062,150
A_04.tif ,932.0022479,4
BH_07.tif,935.2115129,81
A_08.tif ,939.4880104,8
BH_14.tif,940.5344385,88
A_15.tif ,941.5666754,15
BL_04.tif,944.2093837,132
BH_11.tif,947.0787061,85
BL_09.tif,948.1231547,137
A_68.tif ,949.1593834,68
BI_25.tif,950.1940859,126
A_22.tif ,959.7438373,22
A_06.tif ,962.5664844,6
BL_25.tif,963.6107902,153
A_34.tif ,964.643008,34
BL_20.tif,965.6752794,148
BI_25.tif,966.7086242,126
A_59.tif ,967.741968,59
BH_24.tif,968.7770616,98
A_08.tif ,969.8132251,8
BL_05.tif,970.8494219,133
A_71.tif ,971.881662,71
BL_03.tif,972.9156826,131
BH_10.tif,973.9502628,84
A_73.tif ,974.9865488,73
BL_25.tif,977.3428685,153
BH_22.tif,978.3872799,96
A_25.tif ,984.5824309,25
BI_22.tif,985.6269443,123
BI_14.tif,986.6591769,115
A_07.tif ,987.6937626,7
BL_11.tif,989.8075028,139
BH_01.tif,990.8489926,75
BH_10.tif,991.8849786,84
A_10.tif ,994.8898817,10
A_01.tif ,995.9364467,1
A_70.tif ,996.9726028,70
A_38.tif ,998.0068763,38
A_22.tif ,999.039082,22
BH_09.tif,1000.07563,83
A_69.tif ,1001.11132,69
A_55.tif ,1004.370533,55
A_20.tif ,1005.415387,20
BL_23.tif,1009.569629,151
A_45.tif ,1010.614142,45
BH_06.tif,1011.650414,80
BH_15.tif,1015.761099,89
A_59.tif ,1016.803597,59
BH_25.tif,1017.837346,99
BH_16.tif,1018.872061,90
A_23.tif ,1019.906302,23
A_21.tif ,1020.940323,21
A_68.tif ,1021.974776,68
BL_05.tif,1023.007224,133
A_28.tif ,1024.041393,28
A_52.tif ,1025.078621,52
A_37.tif ,1026.110859,37
BL_19.tif,1027.145022,147
A_17.tif ,1028.179259,17
BI_13.tif,1030.895692,114
BH_27.tif,1031.940155,101
A_50.tif ,1032.974724,50
A_05.tif ,1034.010878,5
A_61.tif ,1037.198789,61
BI_06.tif,1038.2433,107
A_11.tif ,1039.278605,11
BL_08.tif,1040.312033,136
BI_15.tif,1043.795396,116
A_46.tif ,1044.839665,46
BL_20.tif,1045.87392,148
A_44.tif ,1046.908142,44
BL_10.tif,1047.940773,138
A_48.tif ,1048.976615,48
A_39.tif ,1050.00885,39
A_08.tif ,1051.043097,8
A_10.tif ,1052.077326,10
BI_14.tif,1053.109786,115
BL_09.tif,1054.144039,137
A_53.tif ,1055.178262,53
A_49.tif ,1056.210268,49
A_65.tif ,1057.242531,65
BL_26.tif,1059.84331,154
BI_03.tif,1060.887787,104
A_03.tif ,1063.510474,3
BH_23.tif,1064.554976,97
BH_20.tif,1065.590446,94
A_32.tif ,1066.62349,32
BH_20.tif,1067.657697,94
A_27.tif ,1068.687923,27
BH_06.tif,1069.719955,80
A_04.tif ,1070.752413,4
BL_06.tif,1071.786695,134
BI_26.tif,1072.819089,127
BL_03.tif,1073.853117,131
A_62.tif ,1074.885368,62
BH_26.tif,1075.919603,100
BL_24.tif,1076.951869,152
A_49.tif ,1077.984398,49
A_34.tif ,1079.01947,34
A_03.tif ,1080.05369,3
BI_22.tif,1081.087917,123
BL_27.tif,1082.122108,155
BL_01.tif,1083.155468,129
BI_03.tif,1084.188776,104
A_28.tif ,1085.221053,28
BH_03.tif,1086.256984,77
BI_17.tif,1088.585463,118
BL_06.tif,1089.629961,134
BI_04.tif,1090.666505,105
A_43.tif ,1091.700822,43
A_19.tif ,1092.73561,19
BH_12.tif,1093.770899,86
A_20.tif ,1094.805208,20
BH_17.tif,1095.839362,91
A_67.tif ,1096.871608,67
BI_24.tif,1097.90418,125
BH_19.tif,1098.938091,93
BL_21.tif,1099.970318,149
BH_14.tif,1101.004557,88
BL_13.tif,1103.703101,141
BH_08.tif,1104.745354,82
A_47.tif ,1105.779802,47
A_40.tif ,1106.816078,40
BI_06.tif,1107.848513,107
A_26.tif ,1108.882483,26
BI_07.tif,1109.915879,108
A_49.tif ,1110.950124,49
A_43.tif ,1111.982326,43
A_41.tif ,1113.014849,41
BL_22.tif,1114.050735,150
A_17.tif ,1115.084929,17
BI_21.tif,1116.119157,122
A_70.tif ,1117.155409,70
A_32.tif ,1118.188904,32
BI_11.tif,1119.225164,112
A_74.tif ,1120.258326,74
BH_01.tif,1121.292332,75
A_36.tif ,1122.328678,36
BL_14.tif,1123.362805,142
BL_13.tif,1124.395049,141
A_70.tif ,1125.427865,70
A_71.tif ,1126.461517,71
A_67.tif ,1127.493751,67
A_31.tif ,1128.527998,31
BI_06.tif,1129.562239,107
A_12.tif ,1130.595931,12
A_21.tif ,1131.630737,21
BI_18.tif,1132.664057,119
BL_11.tif,1133.698207,139
BH_18.tif,1134.732195,92
A_52.tif ,1135.764933,52
A_46.tif ,1136.799045,46
BL_14.tif,1137.833489,142
A_57.tif ,1138.869405,57
BH_17.tif,1139.903611,91
A_60.tif ,1140.937841,60
A_25.tif ,1141.972167,25
A_58.tif ,1143.00569,58
A_64.tif ,1144.038547,64
BL_08.tif,1148.285925,136
BH_25.tif,1149.33063,99
BL_12.tif,1150.364967,140
BL_20.tif,1151.396889,148
BH_02.tif,1152.431128,76
BI_10.tif,1153.467345,111
BL_09.tif,1154.503574,137
A_66.tif ,1155.535908,66
BH_26.tif,1156.570055,100
BI_20.tif,1157.606289,121
BI_01.tif,1158.640513,102
A_54.tif ,1159.672761,54
A_36.tif ,1160.705155,36
A_04.tif ,1161.74131,4
BL_18.tif,1162.773644,146
A_32.tif ,1163.809921,32
BH_04.tif,1166.838362,78
A_59.tif ,1167.884994,59
BL_20.tif,1168.92105,148
A_40.tif ,1169.954415,40
BH_15.tif,1170.987534,89
BL_26.tif,1172.020881,154
A_28.tif ,1173.055635,28
BH_23.tif,1174.087321,97
BL_20.tif,1175.123515,148
A_36.tif ,1176.157731,36
A_31.tif ,1177.193941,31
BI_06.tif,1178.229363,107
A_66.tif ,1179.26245,66
A_28.tif ,1180.299012,28
A_14.tif ,1189.189759,14
BH_05.tif,1191.640274,79
A_12.tif ,1192.685539,12
BL_12.tif,1193.71778,140
BH_12.tif,1212.09539,86
BI_22.tif,1213.141166,123
A_36.tif ,1214.178101,36
A_33.tif ,1215.211339,33
BH_10.tif,1216.245634,84
BH_26.tif,1217.278796,100
BI_02.tif,1218.311402,103
A_12.tif ,1219.343356,12
A_38.tif ,1220.379513,38
BI_22.tif,1221.41175,123
A_73.tif ,1222.444017,73
A_44.tif ,1223.478448,44
BL_13.tif,1224.510518,141
A_01.tif ,1225.544919,1
A_14.tif ,1710.949773,14
A_70.tif ,1711.99666,70
BL_25.tif,1713.03089,153
A_42.tif ,1714.067104,42
BL_23.tif,1715.107176,151
BL_03.tif,1716.144761,131
BH_14.tif,1717.178614,88
A_56.tif ,1718.215385,56
A_62.tif ,1719.251305,62
A_61.tif ,1720.289995,61
BI_14.tif,1721.322105,115
A_25.tif ,1724.276272,25
BL_08.tif,1728.533116,136
A_29.tif ,1729.58288,29
BH_23.tif,1733.721188,97
BL_10.tif,1734.768926,138
A_65.tif ,1735.808148,65
A_56.tif ,1740.926141,56
A_69.tif ,1748.691833,69
A_14.tif ,1749.734389,14
BL_03.tif,1750.777242,131
A_02.tif ,1751.816478,2
BL_18.tif,1752.85385,146
A_17.tif ,1753.88606,17
A_34.tif ,1754.922083,34
A_03.tif ,1755.958587,3
A_02.tif ,1756.997169,2
BL_25.tif,1758.031643,153
A_13.tif ,1759.069314,13
A_45.tif ,1760.104362,45
BL_09.tif,1761.141834,137
BI_15.tif,1762.175277,116
BI_13.tif,1763.210333,114
A_14.tif ,1764.247743,14
A_71.tif ,1765.28265,71
A_46.tif ,1766.841998,46
A_22.tif ,1767.879526,22
A_26.tif ,1768.918584,26
A_15.tif ,1769.951939,15
BI_09.tif,1770.987717,110
A_48.tif ,1772.024458,48
BH_10.tif,1773.057779,84
BH_16.tif,1774.091187,90
A_24.tif ,1775.131511,24
BI_13.tif,1776.169848,114
A_23.tif ,1777.209125,23
A_25.tif ,1779.980785,25
BH_09.tif,1781.031684,83
A_57.tif ,1782.071614,57
A_15.tif ,1783.108474,15
A_37.tif ,1784.146399,37
A_50.tif ,1785.181732,50
BI_17.tif,1786.221001,118
BH_21.tif,1787.257641,95
BI_07.tif,1788.296703,108
BL_08.tif,1789.336576,136
BI_22.tif,1791.509451,123
BI_09.tif,1792.552185,110
BL_20.tif,1793.587837,148
A_64.tif ,1794.622228,64
